Fan,Refrigerator,AirConditioner,Television,Monitor,MotorPump,Month,City,Company,MonthlyHours,TariffRate,ElectricityBill
8,23.0,3.0,12.0,1.0,0,5,Kuantan,SJVN Ltd.,469,8.9,4174.1
20,23.0,2.0,6.0,1.0,0,7,Alor Setar,KEC International,628,7.9,4961.2
5,20.0,0.0,12.0,1.0,0,6,Seremban,JSW Energy Ltd.,229,7.4,1694.6
23,22.0,3.0,19.0,1.0,0,7,Melaka,Jyoti Structure,561,8.5,4768.5
15,22.0,1.0,5.0,1.0,0,1,Subang Jaya,Power Grid Corp,412,7.8,3213.6
13,22.0,0.0,15.0,1.0,0,12,Muar,TransRail Lighting,420,8.2,3443.9999999999995
17,22.0,0.0,4.0,1.0,0,1,Alor Setar,Jyoti Structure,503,7.9,3973.7
11,22.0,1.0,22.0,1.0,0,6,Melaka,Jyoti Structure,668,8.5,5678.0
9,18.0,2.0,10.0,1.0,0,5,Melaka,Neueon Towers / Sujana Towers Ltd.,449,8.5,3816.5
12,23.0,2.0,16.0,1.0,0,10,Muar,Kalpataru Power,497,8.2,4075.4
6,17.0,0.0,3.0,1.0,0,7,Kuching,CESC,383,9.3,3561.9
20,23.0,0.0,5.0,12.0,0,9,Kuala Lumpur,Kalpataru Power,487,8.7,4236.9
19,22.0,0.0,7.0,1.0,0,6,Batu Pahat,Neueon Towers / Sujana Towers Ltd.,449,8.8,3951.2
13,23.0,0.0,16.0,1.0,0,1,Kota Kinabalu,Sterlite Power Transmission Ltd,555,8.4,4662.0
13,23.0,2.0,12.0,1.0,0,10,Petaling Jaya,Sunil Hitech Eng,524,9.1,4768.4
18,22.0,1.0,12.0,12.0,0,1,Melaka,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,693,8.5,5890.5
22,23.0,2.0,19.0,1.0,0,12,Muar,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,532,8.2,4362.4
9,23.0,1.0,7.0,1.0,0,1,Kuching,Indowind Energy,462,9.3,4296.6
6,23.0,0.0,4.0,1.0,0,7,Muar,Power Grid Corp,470,8.2,3854.0
18,22.0,0.0,12.0,1.0,0,10,Kuantan,Bonfiglioli Transmission Pvt. Ltd.,459,8.9,4085.1
13,22.0,0.0,4.0,12.0,0,10,Kuala Lumpur,Reliance Energy,371,8.7,3227.7
19,22.0,2.0,20.0,12.0,0,10,Muar,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),725,8.2,5944.999999999999
9,22.0,3.0,19.0,1.0,0,2,Johor Bahru,Power Grid Corp,651,8.1,5273.099999999999
5,17.0,0.0,10.0,1.0,0,3,Shah Alam,Unitech Power Transmission Ltd.,246,7.7,1894.2
6,22.0,0.0,19.0,1.0,0,3,Klang,Power Grid Corp,371,8.3,3079.3
10,22.0,0.0,19.0,1.0,0,11,Melaka,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),427,8.5,3629.5
18,23.0,2.0,3.0,1.0,0,7,Kuantan,GE T&D India Limited,488,8.9,4343.2
5,19.0,2.0,22.0,1.0,0,6,Kota Kinabalu,NLC India,608,8.4,5107.2
23,23.0,0.0,17.0,1.0,0,3,Kuantan,Neueon Towers / Sujana Towers Ltd.,702,8.9,6247.8
5,18.0,2.0,22.0,1.0,0,6,Muar,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",505,8.2,4141.0
8,19.0,2.0,12.0,1.0,0,7,Melaka,Neueon Towers / Sujana Towers Ltd.,356,8.5,3026.0
7,21.0,1.0,4.0,7.0,0,6,Alor Setar,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",455,7.9,3594.5
6,22.0,1.0,21.0,1.0,0,2,Klang,Guj Ind Power,409,8.3,3394.7000000000003
6,20.0,1.0,9.0,1.0,0,11,Ipoh,NLC India,467,7.6,3549.2
7,21.0,3.0,15.0,1.0,0,4,Shah Alam,Reliance Power,401,7.7,3087.7000000000003
21,23.0,3.0,18.0,1.0,0,6,Batu Pahat,Reliance Power,705,8.8,6204.000000000001
20,22.0,3.0,5.0,1.0,0,1,Melaka,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",393,8.5,3340.5
23,22.0,3.0,19.0,12.0,0,1,Kuala Terengganu,TransRail Lighting,862,9.2,7930.4
14,22.0,0.0,15.0,1.0,0,1,Subang Jaya,KEC International,594,7.8,4633.2
23,23.0,0.0,8.0,1.0,0,4,Klang,Optibelt Power Transmission India Private Limited,574,8.3,4764.200000000001
17,22.0,2.0,3.0,12.0,0,5,Johor Bahru,TransRail Lighting,498,8.1,4033.8
15,23.0,0.0,8.0,1.0,0,10,Kuala Terengganu,Optibelt Power Transmission India Private Limited,451,9.2,4149.2
20,22.0,2.0,11.0,1.0,0,11,Seremban,Ringfeder Power Transmission India Pvt. Ltd.,584,7.4,4321.6
5,23.0,0.0,8.0,1.0,0,4,Ipoh,Reliance Power,478,7.6,3632.8
6,22.0,1.0,20.0,1.0,0,12,Klang,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),635,8.3,5270.5
8,22.0,3.0,9.0,1.0,0,3,Batu Pahat,Unitech Power Transmission Ltd.,573,8.8,5042.400000000001
17,23.0,0.0,18.0,1.0,0,5,Melaka,Sterlite Power Transmission Ltd,476,8.5,4046.0
21,23.0,3.0,19.0,1.0,0,10,Kuala Lumpur,Indowind Energy,794,8.7,6907.799999999999
12,22.0,0.0,19.0,1.0,0,8,Petaling Jaya,Orient Green,527,9.1,4795.7
23,22.0,0.0,16.0,1.0,0,10,Subang Jaya,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),683,7.8,5327.4
13,22.0,1.0,9.0,1.0,0,1,Subang Jaya,CESC,393,7.8,3065.4
6,21.0,0.0,15.0,1.0,0,7,Ipoh,Optibelt Power Transmission India Private Limited,486,7.6,3693.6
23,23.0,0.0,10.0,1.0,0,8,Kuantan,JSW Energy Ltd.,504,8.9,4485.6
21,23.0,0.0,6.0,1.0,0,8,Petaling Jaya,Power Grid Corp,392,9.1,3567.2
10,20.0,3.0,20.0,1.0,0,10,Kuching,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),586,9.3,5449.8
16,22.0,3.0,5.0,1.0,0,7,Shah Alam,KEC International,540,7.7,4158.0
20,23.0,3.0,13.0,1.0,0,1,Kuching,Optibelt Power Transmission India Private Limited,732,9.3,6807.6
16,23.0,1.0,6.0,1.0,0,8,Kuala Lumpur,Indowind Energy,576,8.7,5011.2
14,22.0,2.0,10.0,1.0,0,3,Petaling Jaya,NTPC Pvt. Ltd.,542,9.1,4932.2
20,23.0,2.0,18.0,1.0,0,10,Kuantan,Kalpataru Power,550,8.9,4895.0
5,22.0,0.0,15.0,1.0,0,12,Melaka,TransRail Lighting,313,8.5,2660.5
9,19.0,0.0,21.0,7.0,0,7,Melaka,Neueon Towers / Sujana Towers Ltd.,621,8.5,5278.5
8,23.0,3.0,12.0,7.0,0,9,Kuala Lumpur,GE T&D India Limited,485,8.7,4219.5
13,22.0,2.0,10.0,1.0,0,2,Batu Pahat,Orient Green,340,8.8,2992.0000000000005
19,22.0,3.0,10.0,1.0,0,11,Melaka,Indowind Energy,489,8.5,4156.5
15,22.0,3.0,10.0,1.0,0,12,Shah Alam,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",560,7.7,4312.0
12,23.0,3.0,4.0,12.0,0,11,Kota Kinabalu,Adani Power Ltd.,628,8.4,5275.2
14,23.0,0.0,16.0,1.0,0,10,Batu Pahat,Sunil Hitech Eng,536,8.8,4716.8
8,20.0,0.0,21.0,1.0,0,7,Johor Bahru,Ringfeder Power Transmission India Pvt. Ltd.,459,8.1,3717.9
8,19.0,3.0,22.0,1.0,0,7,Kuantan,SJVN Ltd.,498,8.9,4432.2
17,23.0,0.0,21.0,1.0,0,12,Johor Bahru,Power Grid Corp,520,8.1,4212.0
9,17.0,3.0,9.0,1.0,0,2,Petaling Jaya,L&T Transmission & Distribution,459,9.1,4176.9
6,22.0,3.0,8.0,1.0,0,9,Seremban,SJVN Ltd.,334,7.4,2471.6
22,23.0,2.0,5.0,1.0,0,12,Johor Bahru,Guj Ind Power,470,8.1,3807.0
18,22.0,2.0,22.0,1.0,0,5,Batu Pahat,Adani Power Ltd.,757,8.8,6661.6
16,23.0,0.0,16.0,1.0,0,12,Batu Pahat,Neueon Towers / Sujana Towers Ltd.,408,8.8,3590.4
10,18.0,1.0,18.0,1.0,0,11,Kota Kinabalu,Neueon Towers / Sujana Towers Ltd.,450,8.4,3780.0
19,22.0,1.0,9.0,1.0,0,12,Petaling Jaya,Kalpataru Power,484,9.1,4404.4
7,20.0,2.0,22.0,1.0,0,12,Kuantan,Torrent Power Ltd.,499,8.9,4441.1
7,23.0,3.0,6.0,1.0,0,9,Seremban,SJVN Ltd.,454,7.4,3359.6000000000004
10,21.0,1.0,5.0,1.0,0,8,Klang,GE T&D India Limited,397,8.3,3295.1000000000004
10,22.0,0.0,21.0,1.0,0,9,Batu Pahat,Ringfeder Power Transmission India Pvt. Ltd.,467,8.8,4109.6
18,22.0,0.0,7.0,1.0,0,10,Muar,Jaiprakash Power,483,8.2,3960.6
23,23.0,2.0,9.0,1.0,0,1,Muar,Orient Green,580,8.2,4756.0
20,23.0,2.0,5.0,12.0,0,10,Johor Bahru,Kalpataru Power,537,8.1,4349.7
11,23.0,1.0,5.0,1.0,0,10,Johor Bahru,Adani Power Ltd.,330,8.1,2673.0
15,23.0,0.0,9.0,1.0,0,4,Kuala Terengganu,Power Grid Corp,443,9.2,4075.6
14,23.0,2.0,14.0,1.0,0,2,Kuantan,JSW Energy Ltd.,572,8.9,5090.8
23,22.0,1.0,22.0,1.0,0,12,Kuching,Orient Green,534,9.3,4966.200000000001
16,23.0,0.0,3.0,1.0,0,1,Johor Bahru,Sunil Hitech Eng,415,8.1,3361.5
15,22.0,3.0,10.0,1.0,0,10,Kuantan,Power Grid Corp,627,8.9,5580.3
14,23.0,3.0,3.0,1.0,0,1,Petaling Jaya,Power Grid Corp,494,9.1,4495.4
22,23.0,3.0,14.0,1.0,0,9,Muar,CESC,589,8.2,4829.799999999999
8,21.0,3.0,11.0,1.0,0,4,Kuala Terengganu,Neueon Towers / Sujana Towers Ltd.,494,9.2,4544.799999999999
9,22.0,2.0,12.0,1.0,0,7,Ipoh,NHPC,378,7.6,2872.8
8,17.0,2.0,11.0,1.0,0,11,Petaling Jaya,SJVN Ltd.,331,9.1,3012.1
20,23.0,2.0,20.0,1.0,0,12,Johor Bahru,Unitech Power Transmission Ltd.,665,8.1,5386.5
19,23.0,3.0,18.0,1.0,0,11,Melaka,Power Grid Corp,622,8.5,5287.0
7,23.0,2.0,4.0,1.0,0,4,Seremban,GE T&D India Limited,463,7.4,3426.2000000000003
20,23.0,3.0,9.0,1.0,0,5,Batu Pahat,Optibelt Power Transmission India Private Limited,580,8.8,5104.0
15,23.0,3.0,3.0,12.0,0,4,Kuching,TransRail Lighting,608,9.3,5654.400000000001
16,22.0,1.0,10.0,12.0,0,8,Kota Kinabalu,Power Grid Corp,500,8.4,4200.0
18,23.0,0.0,15.0,1.0,0,6,Batu Pahat,Guj Ind Power,511,8.8,4496.8
7,22.0,3.0,15.0,1.0,0,4,Kuala Terengganu,NHPC,459,9.2,4222.799999999999
23,22.0,0.0,17.0,12.0,0,4,Kuching,NLC India,677,9.3,6296.1
19,23.0,3.0,5.0,12.0,0,10,Melaka,NTPC Pvt. Ltd.,668,8.5,5678.0
17,23.0,2.0,19.0,1.0,0,12,Kota Kinabalu,Optibelt Power Transmission India Private Limited,686,8.4,5762.400000000001
13,23.0,2.0,21.0,1.0,0,9,Petaling Jaya,Adani Power Ltd.,540,9.1,4914.0
20,23.0,0.0,16.0,1.0,0,6,Kuala Terengganu,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",601,9.2,5529.2
14,22.0,2.0,18.0,1.0,0,7,Kuala Lumpur,Guj Ind Power,560,8.7,4872.0
17,23.0,2.0,13.0,1.0,0,6,Petaling Jaya,Adani Power Ltd.,516,9.1,4695.599999999999
23,23.0,3.0,10.0,1.0,0,9,Kuala Terengganu,Reliance Power,721,9.2,6633.2
10,21.0,0.0,13.0,1.0,0,3,Kuala Terengganu,KEC International,565,9.2,5198.0
11,22.0,3.0,7.0,1.0,0,2,Klang,NTPC Pvt. Ltd.,347,8.3,2880.1000000000004
8,19.0,2.0,7.0,1.0,0,9,Kuala Lumpur,Reliance Energy,335,8.7,2914.4999999999995
15,23.0,3.0,13.0,1.0,0,2,Batu Pahat,Jaiprakash Power,492,8.8,4329.6
13,22.0,2.0,11.0,1.0,0,9,Kuala Terengganu,NHPC,608,9.2,5593.599999999999
14,23.0,0.0,8.0,1.0,0,11,Subang Jaya,Jaiprakash Power,519,7.8,4048.2
18,23.0,0.0,17.0,1.0,0,11,Alor Setar,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",493,7.9,3894.7
9,17.0,1.0,14.0,1.0,0,12,Kuala Terengganu,Reliance Energy,343,9.2,3155.6
12,22.0,3.0,16.0,1.0,0,9,Kota Kinabalu,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,600,8.4,5040.0
14,23.0,2.0,17.0,1.0,0,11,Petaling Jaya,Sunil Hitech Eng,470,9.1,4277.0
11,23.0,3.0,12.0,1.0,0,1,Melaka,JSW Energy Ltd.,541,8.5,4598.5
17,22.0,2.0,16.0,1.0,0,8,Kuantan,Bonfiglioli Transmission Pvt. Ltd.,530,8.9,4717.0
15,23.0,0.0,5.0,1.0,0,9,Seremban,CESC,532,7.4,3936.8
9,23.0,0.0,8.0,1.0,0,12,Seremban,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",537,7.4,3973.8
12,22.0,3.0,4.0,12.0,0,5,Shah Alam,Sterlite Power Transmission Ltd,511,7.7,3934.7
13,22.0,3.0,21.0,1.0,0,2,Melaka,Torrent Power Ltd.,637,8.5,5414.5
6,17.0,1.0,16.0,7.0,0,10,Kuantan,NTPC Pvt. Ltd.,562,8.9,5001.8
23,23.0,0.0,19.0,12.0,0,6,Klang,Bonfiglioli Transmission Pvt. Ltd.,657,8.3,5453.1
17,23.0,3.0,4.0,1.0,0,8,Kuantan,Reliance Energy,647,8.9,5758.3
23,23.0,1.0,9.0,1.0,0,12,Seremban,Reliance Power,571,7.4,4225.400000000001
11,23.0,2.0,6.0,1.0,0,12,Johor Bahru,Bonfiglioli Transmission Pvt. Ltd.,378,8.1,3061.8
9,18.0,0.0,3.0,7.0,0,10,Kuala Lumpur,NHPC,356,8.7,3097.2
8,20.0,1.0,5.0,7.0,0,5,Kuala Lumpur,KEC International,485,8.7,4219.5
22,22.0,0.0,3.0,12.0,0,8,Muar,Bonfiglioli Transmission Pvt. Ltd.,647,8.2,5305.4
17,22.0,0.0,12.0,1.0,0,11,Kuantan,JSW Energy Ltd.,528,8.9,4699.2
8,23.0,3.0,14.0,1.0,0,10,Kuala Lumpur,Tata Power Company Ltd.,446,8.7,3880.2
14,23.0,1.0,22.0,1.0,0,4,Muar,Sunil Hitech Eng,476,8.2,3903.2
13,23.0,3.0,22.0,1.0,0,1,Subang Jaya,TransRail Lighting,759,7.8,5920.2
8,21.0,0.0,16.0,1.0,0,1,Kuala Lumpur,Optibelt Power Transmission India Private Limited,314,8.7,2731.8
19,23.0,1.0,3.0,1.0,0,9,Kuala Lumpur,Tata Power Company Ltd.,433,8.7,3767.1
18,22.0,3.0,13.0,1.0,0,2,Batu Pahat,Optibelt Power Transmission India Private Limited,463,8.8,4074.400000000001
17,22.0,0.0,8.0,12.0,0,9,Kuching,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",531,9.3,4938.3
19,22.0,3.0,19.0,12.0,0,5,Kuantan,Orient Green,683,8.9,6078.7
20,22.0,3.0,7.0,1.0,0,8,Johor Bahru,Power Grid Corp,539,8.1,4365.9
19,23.0,0.0,16.0,1.0,0,3,Batu Pahat,CESC,538,8.8,4734.400000000001
8,23.0,2.0,7.0,1.0,0,2,Subang Jaya,JSW Energy Ltd.,439,7.8,3424.2
15,22.0,2.0,6.0,1.0,0,11,Kuala Lumpur,Bonfiglioli Transmission Pvt. Ltd.,480,8.7,4176.0
12,23.0,3.0,15.0,12.0,0,5,Melaka,Reliance Energy,590,8.5,5015.0
5,20.0,3.0,13.0,1.0,0,5,Kuala Terengganu,Reliance Energy,462,9.2,4250.4
9,20.0,0.0,3.0,1.0,0,1,Subang Jaya,CESC,198,7.8,1544.4
22,22.0,3.0,14.0,12.0,0,1,Kuala Lumpur,Bonfiglioli Transmission Pvt. Ltd.,851,8.7,7403.7
17,23.0,1.0,16.0,1.0,0,2,Kuala Lumpur,Orient Green,398,8.7,3462.6
22,22.0,2.0,11.0,1.0,0,1,Melaka,SJVN Ltd.,647,8.5,5499.5
18,23.0,0.0,4.0,12.0,0,5,Ipoh,Jyoti Structure,649,7.6,4932.4
17,23.0,2.0,14.0,12.0,0,9,Seremban,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),714,7.4,5283.6
7,21.0,1.0,13.0,7.0,0,6,Kuantan,NLC India,348,8.9,3097.2000000000003
20,23.0,0.0,5.0,1.0,0,11,Kota Kinabalu,Reliance Power,536,8.4,4502.400000000001
9,21.0,0.0,18.0,1.0,0,3,Kuantan,Torrent Power Ltd.,385,8.9,3426.5
22,23.0,0.0,17.0,1.0,0,10,Muar,Reliance Energy,699,8.2,5731.799999999999
9,18.0,3.0,6.0,7.0,0,1,Kota Kinabalu,Torrent Power Ltd.,443,8.4,3721.2
14,23.0,1.0,9.0,1.0,0,10,Klang,Unitech Power Transmission Ltd.,467,8.3,3876.1
21,22.0,1.0,21.0,1.0,0,3,Shah Alam,Reliance Energy,586,7.7,4512.2
16,22.0,3.0,18.0,1.0,0,1,Subang Jaya,Jyoti Structure,540,7.8,4212.0
20,23.0,2.0,10.0,1.0,0,9,Kota Kinabalu,Bonfiglioli Transmission Pvt. Ltd.,511,8.4,4292.400000000001
16,22.0,0.0,7.0,1.0,0,11,Kota Kinabalu,Neueon Towers / Sujana Towers Ltd.,320,8.4,2688.0
7,18.0,0.0,16.0,1.0,0,11,Kuching,Adani Power Ltd.,492,9.3,4575.6
8,22.0,0.0,7.0,1.0,0,2,Batu Pahat,KEC International,430,8.8,3784.000000000001
10,17.0,3.0,21.0,1.0,0,9,Kuala Terengganu,Guj Ind Power,483,9.2,4443.599999999999
10,17.0,3.0,14.0,7.0,0,11,Klang,Indowind Energy,573,8.3,4755.900000000001
7,21.0,2.0,17.0,1.0,0,10,Muar,Orient Green,574,8.2,4706.799999999999
17,22.0,0.0,11.0,1.0,0,6,Seremban,Optibelt Power Transmission India Private Limited,404,7.4,2989.6000000000004
10,19.0,2.0,15.0,1.0,0,4,Batu Pahat,NTPC Pvt. Ltd.,472,8.8,4153.6
15,23.0,0.0,4.0,1.0,0,12,Kuala Terengganu,KEC International,420,9.2,3864.0
18,23.0,1.0,14.0,1.0,0,4,Seremban,Sunil Hitech Eng,440,7.4,3256.0
11,23.0,1.0,22.0,1.0,0,10,Kuala Lumpur,Sterlite Power Transmission Ltd,688,8.7,5985.599999999999
8,19.0,3.0,8.0,1.0,0,11,Subang Jaya,Indowind Energy,302,7.8,2355.6
14,23.0,3.0,16.0,12.0,0,7,Petaling Jaya,Bonfiglioli Transmission Pvt. Ltd.,720,9.1,6552.0
13,23.0,0.0,22.0,1.0,0,1,Kota Kinabalu,NTPC Pvt. Ltd.,702,8.4,5896.8
15,23.0,2.0,5.0,1.0,0,7,Johor Bahru,Optibelt Power Transmission India Private Limited,528,8.1,4276.8
11,22.0,3.0,12.0,1.0,0,10,Seremban,Power Grid Corp,646,7.4,4780.400000000001
18,22.0,1.0,20.0,1.0,0,5,Muar,Sterlite Power Transmission Ltd,687,8.2,5633.4
22,23.0,3.0,16.0,1.0,0,7,Ipoh,Reliance Power,580,7.6,4408.0
22,22.0,0.0,18.0,1.0,0,8,Kuala Lumpur,Torrent Power Ltd.,440,8.7,3828.0
13,22.0,0.0,20.0,12.0,0,11,Kuantan,KEC International,591,8.9,5259.900000000001
19,23.0,3.0,4.0,1.0,0,3,Kuala Lumpur,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",574,8.7,4993.799999999999
22,23.0,3.0,9.0,1.0,0,5,Batu Pahat,CESC,661,8.8,5816.8
8,19.0,1.0,11.0,1.0,0,9,Seremban,JSW Energy Ltd.,399,7.4,2952.6000000000004
14,23.0,1.0,17.0,1.0,0,3,Seremban,Sunil Hitech Eng,514,7.4,3803.6
11,23.0,0.0,15.0,1.0,0,1,Seremban,NTPC Pvt. Ltd.,379,7.4,2804.6
19,22.0,3.0,9.0,1.0,0,10,Kuantan,Sterlite Power Transmission Ltd,521,8.9,4636.900000000001
14,22.0,0.0,19.0,1.0,0,4,Ipoh,SJVN Ltd.,475,7.6,3610.0
10,22.0,1.0,17.0,1.0,0,8,Johor Bahru,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),446,8.1,3612.6
18,22.0,1.0,18.0,1.0,0,11,Kuching,NHPC,502,9.3,4668.6
17,22.0,0.0,14.0,1.0,0,7,Melaka,Reliance Energy,629,8.5,5346.5
12,23.0,0.0,10.0,1.0,0,4,Ipoh,JSW Energy Ltd.,417,7.6,3169.2
19,23.0,3.0,18.0,1.0,0,5,Klang,Sterlite Power Transmission Ltd,593,8.3,4921.900000000001
23,22.0,0.0,9.0,1.0,0,3,Subang Jaya,GE T&D India Limited,485,7.8,3783.0
14,23.0,3.0,7.0,12.0,0,3,Johor Bahru,Ringfeder Power Transmission India Pvt. Ltd.,726,8.1,5880.599999999999
20,22.0,1.0,15.0,1.0,0,12,Shah Alam,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),626,7.7,4820.2
17,22.0,3.0,13.0,1.0,0,5,Petaling Jaya,Kalpataru Power,581,9.1,5287.099999999999
7,21.0,3.0,20.0,1.0,0,10,Melaka,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),457,8.5,3884.5
20,23.0,3.0,10.0,1.0,0,9,Johor Bahru,Tata Power Company Ltd.,440,8.1,3564.0
10,19.0,1.0,21.0,7.0,0,5,Kuching,Reliance Energy,528,9.3,4910.400000000001
10,19.0,1.0,11.0,7.0,0,8,Subang Jaya,Reliance Power,366,7.8,2854.8
23,22.0,2.0,16.0,1.0,0,5,Klang,Kalpataru Power,618,8.3,5129.400000000001
22,22.0,0.0,12.0,1.0,0,12,Muar,CESC,608,8.2,4985.599999999999
5,18.0,1.0,14.0,1.0,0,7,Ipoh,Power Grid Corp,346,7.6,2629.6
19,23.0,3.0,11.0,1.0,0,12,Kota Kinabalu,Sunil Hitech Eng,477,8.4,4006.8
10,22.0,0.0,4.0,1.0,0,5,Melaka,NHPC,501,8.5,4258.5
15,23.0,3.0,13.0,1.0,0,4,Kuala Lumpur,SJVN Ltd.,678,8.7,5898.599999999999
6,22.0,0.0,4.0,1.0,0,2,Kota Kinabalu,Guj Ind Power,436,8.4,3662.4
15,22.0,1.0,10.0,12.0,0,5,Muar,Neueon Towers / Sujana Towers Ltd.,650,8.2,5329.999999999999
22,23.0,3.0,21.0,1.0,0,10,Shah Alam,Reliance Power,614,7.7,4727.8
8,19.0,3.0,19.0,1.0,0,11,Shah Alam,KEC International,414,7.7,3187.8
11,23.0,3.0,13.0,1.0,0,4,Klang,L&T Transmission & Distribution,405,8.3,3361.5000000000005
23,22.0,1.0,13.0,1.0,0,5,Shah Alam,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),653,7.7,5028.1
13,22.0,3.0,11.0,1.0,0,3,Kuala Lumpur,Guj Ind Power,450,8.7,3915.0
23,22.0,3.0,8.0,12.0,0,4,Ipoh,NTPC Pvt. Ltd.,570,7.6,4332.0
10,23.0,1.0,13.0,1.0,0,8,Kuantan,NTPC Pvt. Ltd.,606,8.9,5393.400000000001
17,23.0,3.0,19.0,1.0,0,6,Kuala Lumpur,Indowind Energy,665,8.7,5785.499999999999
19,23.0,0.0,12.0,1.0,0,4,Shah Alam,Indowind Energy,506,7.7,3896.2
15,23.0,3.0,16.0,1.0,0,5,Melaka,Jyoti Structure,744,8.5,6324.0
15,23.0,0.0,17.0,12.0,0,8,Ipoh,Reliance Power,757,7.6,5753.2
12,23.0,3.0,4.0,1.0,0,2,Johor Bahru,Orient Green,466,8.1,3774.6
22,22.0,0.0,8.0,1.0,0,7,Seremban,Torrent Power Ltd.,368,7.4,2723.2000000000003
15,23.0,1.0,20.0,1.0,0,7,Kota Kinabalu,Sunil Hitech Eng,724,8.4,6081.6
20,23.0,3.0,15.0,1.0,0,12,Kuantan,TransRail Lighting,526,8.9,4681.400000000001
7,23.0,3.0,3.0,1.0,0,11,Kuala Lumpur,Adani Power Ltd.,342,8.7,2975.4
15,23.0,3.0,21.0,12.0,0,5,Alor Setar,Indowind Energy,779,7.9,6154.1
9,23.0,1.0,22.0,1.0,0,12,Muar,Reliance Power,471,8.2,3862.2
5,19.0,0.0,3.0,1.0,0,5,Klang,L&T Transmission & Distribution,392,8.3,3253.6000000000004
22,22.0,2.0,12.0,1.0,0,1,Shah Alam,TransRail Lighting,600,7.7,4620.0
9,19.0,1.0,5.0,1.0,0,2,Subang Jaya,NLC India,347,7.8,2706.6
20,23.0,2.0,7.0,12.0,0,9,Seremban,SJVN Ltd.,574,7.4,4247.6
15,22.0,1.0,14.0,1.0,0,11,Johor Bahru,L&T Transmission & Distribution,608,8.1,4924.8
10,19.0,2.0,11.0,1.0,0,9,Petaling Jaya,CESC,492,9.1,4477.2
14,23.0,2.0,4.0,1.0,0,5,Alor Setar,Kalpataru Power,352,7.9,2780.8
11,23.0,1.0,4.0,1.0,0,8,Petaling Jaya,JSW Energy Ltd.,341,9.1,3103.1
17,23.0,3.0,10.0,1.0,0,7,Ipoh,KEC International,599,7.6,4552.4
22,22.0,0.0,13.0,1.0,0,9,Batu Pahat,Kalpataru Power,629,8.8,5535.200000000001
6,18.0,3.0,4.0,7.0,0,12,Ipoh,Neueon Towers / Sujana Towers Ltd.,560,7.6,4256.0
11,23.0,2.0,3.0,12.0,0,9,Kuching,Orient Green,401,9.3,3729.3
5,20.0,2.0,13.0,7.0,0,6,Klang,Ringfeder Power Transmission India Pvt. Ltd.,504,8.3,4183.200000000001
15,23.0,2.0,11.0,1.0,0,9,Alor Setar,Sunil Hitech Eng,484,7.9,3823.6
21,22.0,1.0,3.0,1.0,0,6,Muar,Adani Power Ltd.,534,8.2,4378.799999999999
18,23.0,3.0,12.0,1.0,0,2,Batu Pahat,Kalpataru Power,493,8.8,4338.400000000001
18,23.0,2.0,13.0,1.0,0,1,Alor Setar,Adani Power Ltd.,636,7.9,5024.400000000001
5,21.0,1.0,10.0,1.0,0,6,Subang Jaya,Power Grid Corp,386,7.8,3010.8
17,23.0,0.0,8.0,1.0,0,4,Batu Pahat,Reliance Energy,468,8.8,4118.400000000001
19,23.0,3.0,3.0,12.0,0,8,Kuching,Power Grid Corp,522,9.3,4854.6
11,23.0,0.0,7.0,1.0,0,2,Kota Kinabalu,Optibelt Power Transmission India Private Limited,466,8.4,3914.4
15,22.0,1.0,9.0,1.0,0,10,Kuala Lumpur,Neueon Towers / Sujana Towers Ltd.,435,8.7,3784.5
9,18.0,3.0,20.0,1.0,0,2,Ipoh,Reliance Power,530,7.6,4028.0
8,23.0,1.0,22.0,1.0,0,8,Alor Setar,Unitech Power Transmission Ltd.,638,7.9,5040.2
16,22.0,1.0,7.0,1.0,0,6,Ipoh,Reliance Power,367,7.6,2789.2
18,23.0,3.0,16.0,1.0,0,4,Kota Kinabalu,SJVN Ltd.,641,8.4,5384.400000000001
22,23.0,3.0,12.0,1.0,0,4,Melaka,Optibelt Power Transmission India Private Limited,517,8.5,4394.5
